booking_id,passenger_id,flight_id,booking_date,ticket_price,seat_class
1940,335,20,2024-09-13,6944,Economy
1941,574,26,2024-07-12,66190,Business
1942,364,20,2024-09-24,14249,Business
1943,905,39,2024-04-19,13383,Economy
1944,854,18,2024-12-30,10163,Economy
1945,574,29,2024-09-07,19760,Business
1946,572,28,2024-11-29,27332,Business
1947,26,24,2024-08-26,59584,Business
1948,219,40,2024-10-13,9266,Economy
1949,384,12,2024-01-06,10243,Economy
1950,370,34,2024-04-09,12604,Economy
1951,318,22,2024-02-18,37260,Business
1952,515,1,2024-11-06,8394,Business
1953,663,18,2024-11-24,56205,Business
1954,45,45,2024-12-26,39936,Business
1955,641,4,2024-10-19,14764,Economy
1956,950,31,2024-11-07,68264,Business
1957,178,31,2024-11-27,3625,Economy
1958,379,2,2024-11-09,14561,Economy
1959,754,12,2024-03-08,9874,Economy
1960,855,8,2024-01-29,12169,Business
1961,322,7,2024-10-05,29451,Business
1962,671,40,2024-01-09,45481,Business
1963,920,46,2024-03-27,5857,Business
1964,964,43,2024-07-25,12058,Business
1965,67,13,2024-09-13,14943,Economy
1966,274,6,2024-03-29,9833,Business
1967,283,39,2024-04-11,26671,Business
1968,651,48,2024-01-02,39882,Business
1969,575,23,2024-03-01,65112,Business
1970,582,45,2024-02-14,15555,Business
1971,120,6,2024-04-03,6041,Economy
1972,326,38,2024-11-16,5774,Economy
1973,808,1,2024-04-21,64338,Business
1974,84,47,2024-05-06,29046,Business
1975,766,49,2024-03-08,10990,Business
1976,389,46,2024-05-26,7570,Economy
1977,144,37,2024-06-10,33617,Business
1978,856,13,2024-05-19,5901,Economy
1979,303,17,2024-12-23,38674,Business
1980,95,32,2024-06-30,49725,Business
1981,791,42,2024-09-24,26344,Business
1982,38,38,2024-07-16,11813,Economy
1983,583,14,2024-12-25,49471,Business
1984,662,44,2024-05-27,8606,Economy
1985,717,33,2024-10-09,15895,Business
1986,526,50,2024-04-17,32607,Business
1987,479,17,2024-01-17,11471,Economy
1988,675,41,2024-04-05,22325,Business
1989,479,38,2024-06-14,53533,Business
1990,675,38,2024-01-18,17711,Business
1991,645,23,2024-01-05,9904,Economy
1992,487,22,2024-06-21,6065,Economy
1993,936,23,2024-06-05,10648,Economy
1994,560,12,2024-01-12,63827,Business
1995,608,37,2024-12-21,56341,Business
1996,485,16,2024-05-09,48286,Business
1997,495,44,2024-07-24,9259,Business
1998,995,15,2024-09-16,9897,Economy
1999,437,50,2024-05-17,7742,Business
2000,168,33,2024-03-26,30012,Business
2001,975,37,2024-03-12,13869,Economy
2002,342,4,2024-02-16,22541,Business
2003,821,23,2024-08-22,25671,Business
2004,472,1,2024-12-03,6283,Economy
2005,905,12,2024-06-03,14534,Business
2006,190,16,2024-04-14,15818,Business
2007,742,16,2024-03-19,4648,Business
2008,489,11,2024-06-25,10713,Economy
2009,564,44,2024-07-20,10738,Economy
2010,685,25,2024-08-25,4569,Economy
2011,397,9,2024-06-11,9551,Economy
2012,792,21,2024-05-24,55622,Business
2013,547,5,2024-06-26,7525,Business
2014,228,39,2024-04-01,9047,Economy
2015,371,22,2024-09-13,13003,Economy
2016,614,49,2024-07-22,13577,Economy
2017,236,9,2024-09-12,3724,Economy
2018,217,20,2024-08-10,8563,Economy
2019,394,42,2024-04-02,23758,Business
2020,292,20,2024-07-17,8564,Business
2021,268,27,2024-04-01,9524,Economy
2022,699,34,2024-02-24,14831,Business
2023,355,44,2024-02-21,5602,Business
2024,165,21,2024-03-06,63597,Business
2025,12,32,2024-11-30,59372,Business
2026,790,4,2024-06-04,37901,Business
2027,760,41,2024-02-29,69806,Business
2028,382,50,2024-08-30,51823,Business
2029,115,12,2024-08-05,14486,Business
2030,154,1,2024-06-21,29901,Business
2031,528,40,2024-08-20,10362,Business
2032,476,19,2024-01-21,11021,Economy
2033,472,24,2024-01-26,37072,Business
2034,436,22,2024-12-11,7084,Business
2035,556,18,2024-04-01,50777,Business
2036,428,2,2024-08-16,43017,Business
2037,652,3,2024-11-01,8853,Economy
2038,750,3,2024-09-29,36588,Business
2039,180,6,2024-09-30,5065,Economy
2040,745,10,2024-11-20,60505,Business
2041,915,18,2024-06-25,35994,Business
2042,941,47,2024-09-25,9326,Business
2043,79,21,2024-07-09,5404,Economy
2044,624,47,2024-11-22,9257,Economy
2045,525,47,2024-02-10,43581,Business
2046,433,26,2024-01-12,7208,Economy
2047,739,42,2024-02-10,19260,Business
2048,813,13,2024-10-19,43741,Business
2049,631,33,2024-10-03,14374,Economy
2050,819,4,2024-07-10,32207,Business
2051,779,28,2024-05-20,7535,Economy
2052,514,43,2024-01-24,27758,Business
2053,695,19,2024-05-19,9671,Economy
2054,213,2,2024-07-31,7501,Economy
2055,274,30,2024-11-02,16733,Business
2056,227,15,2024-01-10,32974,Business
2057,66,40,2024-05-27,59150,Business
2058,651,39,2024-06-17,66338,Business
2059,953,36,2024-01-07,48642,Business
2060,328,23,2024-08-15,10568,Economy
2061,875,48,2024-09-12,11720,Economy
2062,715,11,2024-12-10,37514,Business
2063,413,3,2024-12-04,13344,Economy
2064,499,36,2024-06-25,6400,Economy
2065,766,34,2024-07-08,42249,Business
2066,769,21,2024-08-19,7875,Business
2067,160,40,2024-10-26,13227,Economy
2068,361,37,2024-08-08,7068,Business
2069,770,19,2024-10-11,34765,Business
2070,385,35,2024-03-08,20186,Business
2071,100,26,2024-04-21,4812,Economy
2072,585,19,2024-04-01,9571,Economy
2073,564,27,2024-06-29,9851,Economy
2074,923,39,2024-05-22,51602,Business
2075,646,7,2024-12-06,69838,Business
2076,549,35,2024-07-19,9618,Economy
2077,507,49,2024-08-25,62911,Business
2078,161,12,2024-07-23,4437,Business
2079,546,22,2024-08-25,14196,Economy
2080,930,7,2024-07-15,58823,Business
2081,421,13,2024-11-21,13139,Economy
2082,230,9,2024-11-08,12823,Economy
2083,585,47,2024-07-28,8325,Economy
2084,625,16,2024-03-26,15923,Business
2085,975,24,2024-01-12,29301,Business
2086,871,11,2024-08-22,35367,Business
2087,180,31,2024-12-30,8287,Economy
2088,136,19,2024-02-03,6391,Economy
2089,592,30,2024-08-23,14201,Economy
2090,618,29,2024-05-03,10559,Economy
2091,513,42,2024-02-26,24875,Business
2092,251,30,2024-02-05,3529,Economy
2093,699,44,2024-07-27,54504,Business
2094,73,27,2024-05-13,14727,Economy
2095,796,39,2024-11-27,10184,Economy
2096,493,47,2024-01-31,56218,Business
2097,849,47,2024-01-21,56354,Business
2098,734,33,2024-11-18,60175,Business
2099,807,8,2024-02-23,7300,Economy
2100,777,38,2024-02-27,9004,Economy
2101,423,43,2024-06-22,6982,Economy
2102,815,31,2024-04-17,16730,Business
2103,338,42,2024-12-21,10507,Economy
2104,921,46,2024-09-08,7259,Economy
2105,351,19,2024-12-18,47340,Business
2106,807,29,2024-12-24,40083,Business
2107,609,3,2024-03-12,11548,Economy
2108,296,2,2024-04-23,51542,Business
2109,731,19,2024-06-06,12300,Economy
2110,650,20,2024-08-31,42650,Business
2111,159,48,2024-12-21,5400,Economy
2112,623,19,2024-07-15,33873,Business
2113,29,14,2024-10-25,23446,Business
2114,599,1,2024-05-12,57194,Business
2115,489,40,2024-03-28,24431,Business
2116,602,33,2024-06-09,53542,Business
2117,887,32,2024-11-27,11605,Economy
2118,494,12,2024-09-04,5865,Business
2119,685,5,2024-06-24,8067,Economy
2120,212,15,2024-03-17,19675,Business
2121,666,13,2024-07-01,64204,Business
2122,584,41,2024-01-07,6318,Economy
2123,373,43,2024-01-17,16955,Business
2124,975,22,2024-09-16,7447,Economy
2125,567,35,2024-10-02,3917,Economy
2126,458,37,2024-09-24,7009,Economy
2127,263,48,2024-04-03,6741,Economy
2128,707,46,2024-08-21,3659,Economy
2129,624,18,2024-10-09,15974,Business
2130,761,13,2024-02-02,11561,Economy
2131,311,4,2024-04-16,6996,Economy
2132,600,49,2024-10-24,64852,Business
2133,101,35,2024-01-27,13575,Business
2134,202,31,2024-02-29,14929,Business
2135,488,13,2024-02-21,12802,Economy
2136,499,20,2024-10-18,12530,Economy
2137,441,8,2024-08-14,12649,Economy
2138,826,41,2024-11-10,4064,Business
2139,258,49,2024-07-27,68566,Business
2140,647,12,2024-06-17,41192,Business
2141,975,42,2024-06-02,36639,Business
2142,350,18,2024-12-13,61677,Business
2143,115,49,2024-04-03,4854,Business
2144,327,33,2024-08-28,25381,Business
2145,184,5,2024-08-09,16395,Business
2146,948,29,2024-06-24,6171,Economy
2147,798,7,2024-04-28,8033,Economy
2148,514,20,2024-06-12,17489,Business
2149,702,20,2024-11-08,12355,Economy
2150,689,10,2024-06-14,6144,Economy
2151,785,26,2024-03-28,12996,Economy
2152,679,11,2024-06-15,58645,Business
2153,799,47,2024-05-17,7306,Economy
2154,484,20,2024-07-08,8017,Economy
2155,342,47,2024-06-30,62944,Business
2156,316,28,2024-10-15,58673,Business
2157,6,49,2024-07-25,9697,Economy
2158,363,42,2024-03-12,39940,Business
2159,20,46,2024-04-13,13847,Economy
2160,734,17,2024-05-30,7103,Business
2161,330,28,2024-07-14,30142,Business
2162,817,14,2024-11-12,39908,Business
2163,110,5,2024-05-04,8332,Economy
2164,741,31,2024-10-30,10029,Business
2165,800,43,2024-07-18,36747,Business
2166,287,39,2024-10-27,11774,Business
2167,104,4,2024-11-23,40181,Business
2168,551,24,2024-08-12,18553,Business
2169,484,9,2024-02-07,58234,Business
2170,845,10,2024-03-18,30213,Business
2171,576,6,2024-08-12,8371,Economy
2172,587,35,2024-12-04,42196,Business
2173,707,2,2024-03-12,14456,Economy
2174,729,48,2024-06-09,62437,Business
2175,766,14,2024-04-04,65384,Business
2176,234,30,2024-07-04,30081,Business
2177,694,46,2024-05-12,7032,Business
2178,144,8,2024-11-24,60011,Business
2179,406,32,2024-01-25,11392,Economy
2180,383,2,2024-10-16,8205,Business
2181,983,33,2024-06-16,41047,Business
2182,589,22,2024-11-20,4237,Economy
2183,579,6,2024-10-12,11712,Economy
2184,163,33,2024-02-14,29020,Business
2185,770,5,2024-12-16,40289,Business
2186,477,29,2024-03-18,13571,Business
2187,187,42,2024-10-21,63512,Business
2188,541,50,2024-12-20,6815,Business
2189,412,37,2024-05-30,13218,Economy
2190,849,25,2024-01-10,6690,Economy
2191,331,28,2024-03-18,33214,Business
2192,599,44,2024-06-16,30257,Business
2193,789,37,2024-06-30,6094,Economy
2194,792,10,2024-04-15,27800,Business
2195,104,2,2024-09-30,5086,Economy
2196,554,23,2024-02-05,45331,Business
2197,951,15,2024-12-02,6304,Economy
2198,311,11,2024-08-05,34537,Business
2199,959,14,2024-06-30,5249,Economy
2200,899,29,2024-03-04,7332,Business
2201,455,48,2024-04-16,10450,Business
2202,458,29,2024-07-23,6369,Economy
2203,790,25,2024-10-29,4521,Economy
2204,993,12,2024-09-16,5668,Economy
2205,775,14,2024-03-02,50974,Business
2206,768,21,2024-07-31,6446,Economy
2207,93,33,2024-07-03,37460,Business
2208,521,8,2024-08-21,3118,Economy
2209,390,27,2024-07-23,8811,Economy
2210,370,20,2024-02-03,43412,Business
2211,235,45,2024-02-13,65782,Business
2212,17,18,2024-11-27,9946,Business
2213,145,16,2024-03-31,5096,Economy
2214,532,10,2024-03-12,9110,Business
2215,63,39,2024-04-17,52719,Business
2216,633,27,2024-03-21,26599,Business
2217,179,34,2024-03-18,8981,Economy
2218,901,8,2024-03-24,11151,Economy
2219,209,20,2024-07-25,38757,Business
2220,637,21,2024-01-15,8432,Economy
2221,30,31,2024-01-18,9679,Economy
2222,48,35,2024-07-12,5591,Economy
2223,103,1,2024-06-27,4509,Economy
2224,430,5,2024-02-27,64874,Business
2225,426,35,2024-08-13,12883,Economy
2226,829,41,2024-01-01,66422,Business
2227,481,17,2024-03-06,51917,Business
2228,980,40,2024-12-08,10828,Economy
2229,505,48,2024-10-19,5061,Economy
2230,225,33,2024-03-07,6695,Economy
2231,676,6,2024-02-18,41001,Business
2232,909,40,2024-02-23,6706,Economy
2233,257,12,2024-12-03,47073,Business
2234,728,30,2024-12-08,21263,Business
2235,336,28,2024-07-10,12492,Economy
2236,755,3,2024-07-16,6242,Economy
2237,187,1,2024-03-14,6896,Economy
2238,166,26,2024-06-14,12373,Economy
2239,493,31,2024-06-25,13300,Economy
2240,891,37,2024-07-26,32159,Business
2241,465,40,2024-05-14,19442,Business
2242,763,18,2024-12-01,48204,Business
2243,914,12,2024-05-10,67878,Business
2244,791,36,2024-08-21,13944,Economy
2245,877,22,2024-09-22,12272,Business
2246,801,24,2024-08-06,11901,Economy
2247,130,7,2024-04-26,18566,Business
2248,124,36,2024-12-30,20554,Business
2249,895,23,2024-06-06,61168,Business
2250,567,6,2024-09-15,9513,Economy
2251,840,33,2024-04-09,14150,Economy
2252,228,50,2024-01-09,8798,Economy
2253,539,39,2024-03-18,11735,Economy
2254,372,35,2024-04-27,9135,Economy
2255,163,7,2024-12-14,13402,Economy
2256,650,40,2024-04-25,11860,Economy
2257,965,40,2024-08-05,7561,Economy
2258,51,26,2024-05-31,59215,Business
2259,916,31,2024-08-27,21841,Business
2260,739,20,2024-01-01,7117,Economy
2261,726,36,2024-12-08,31361,Business
2262,946,47,2024-11-09,3970,Economy
2263,774,27,2024-03-12,10879,Economy
2264,843,11,2024-05-04,24898,Business
2265,662,27,2024-07-19,7072,Economy
2266,855,23,2024-02-06,7525,Economy
2267,144,26,2024-03-04,6372,Economy
2268,455,10,2024-12-10,46922,Business
2269,12,41,2024-03-01,17449,Business
2270,791,41,2024-11-02,34432,Business
2271,677,29,2024-06-01,11867,Economy
2272,761,40,2024-08-20,4153,Economy
2273,902,49,2024-06-23,9370,Business
2274,391,17,2024-02-27,59824,Business
2275,600,11,2024-12-29,42155,Business
2276,231,34,2024-02-22,14989,Economy
2277,618,39,2024-07-04,13893,Economy
2278,507,45,2024-08-09,11425,Business
2279,654,7,2024-05-23,36986,Business
2280,656,33,2024-06-17,36931,Business
2281,366,6,2024-01-07,14683,Economy
2282,826,32,2024-05-04,33017,Business
2283,606,28,2024-12-06,17626,Business
2284,800,46,2024-09-06,54146,Business
2285,44,39,2024-02-25,12431,Economy
2286,98,8,2024-05-02,59290,Business
2287,835,26,2024-01-21,61703,Business
2288,873,30,2024-10-20,9532,Economy
2289,833,41,2024-08-09,6539,Economy
2290,581,12,2024-01-13,16950,Business
2291,300,27,2024-01-15,37228,Business
2292,368,44,2024-06-25,36597,Business
2293,284,29,2024-01-25,64057,Business
2294,716,41,2024-05-14,6430,Economy
2295,572,50,2024-10-07,56601,Business
2296,772,23,2024-03-29,15648,Business
2297,342,23,2024-11-11,8186,Economy
2298,849,20,2024-02-21,13476,Economy
2299,416,21,2024-11-14,28404,Business
2300,775,25,2024-04-13,67627,Business
2301,360,22,2024-08-12,24868,Business
2302,983,11,2024-06-14,4826,Economy
2303,195,38,2024-06-07,27318,Business
2304,408,40,2024-12-22,6254,Economy
2305,96,6,2024-12-30,38520,Business
2306,150,46,2024-06-23,56003,Business
2307,137,25,2024-02-23,14775,Business
2308,332,15,2024-08-14,7028,Economy
2309,562,10,2024-12-07,7454,Business
2310,507,15,2024-12-21,7019,Economy
2311,897,15,2024-08-13,5381,Economy
2312,13,19,2024-05-04,13030,Economy
2313,495,29,2024-07-31,9755,Economy
2314,191,34,2024-10-24,54738,Business
2315,765,17,2024-12-27,38544,Business
2316,442,24,2024-07-05,8245,Economy
2317,554,23,2024-02-09,8270,Economy
2318,881,45,2024-05-06,4583,Economy
2319,940,33,2024-12-28,45089,Business
2320,108,39,2024-04-26,33355,Business
2321,477,18,2024-10-21,10540,Economy
2322,634,29,2024-09-11,12474,Business
2323,977,11,2024-01-12,11542,Business
2324,918,23,2024-09-01,4044,Economy
2325,699,23,2024-02-03,37031,Business
2326,971,47,2024-01-15,60469,Business
2327,722,49,2024-03-09,32207,Business
2328,678,29,2024-06-07,47323,Business
2329,239,37,2024-09-17,22904,Business
2330,785,35,2024-12-14,4888,Business
2331,995,40,2024-01-28,19687,Business
2332,794,5,2024-11-10,11679,Economy
2333,424,47,2024-03-23,7076,Economy
2334,616,50,2024-04-01,3483,Economy
2335,665,32,2024-03-02,15679,Business
2336,97,26,2024-10-20,57421,Business
2337,391,45,2024-08-30,8624,Economy
2338,188,7,2024-06-08,27253,Business
2339,725,28,2024-05-09,15892,Business
2340,189,17,2024-07-24,6713,Economy
2341,360,42,2024-11-20,8565,Economy
2342,463,49,2024-02-18,6673,Business
2343,901,39,2024-02-01,14185,Economy
2344,383,7,2024-03-27,11669,Economy
2345,13,1,2024-06-16,44142,Business
2346,29,37,2024-10-15,13094,Business
2347,979,12,2024-04-06,27827,Business
2348,549,14,2024-06-25,14193,Economy
2349,935,10,2024-11-03,27190,Business
2350,913,29,2024-12-27,11312,Economy
2351,153,29,2024-01-16,11807,Economy
2352,910,8,2024-06-08,18126,Business
2353,358,44,2024-04-02,4633,Economy
2354,510,13,2024-11-04,13046,Economy
2355,943,22,2024-08-20,62711,Business
2356,967,8,2024-12-08,8543,Economy
2357,253,24,2024-03-13,11040,Economy
2358,193,26,2024-01-22,11683,Business
2359,939,31,2024-12-03,11517,Economy
2360,94,43,2024-12-01,55666,Business
2361,776,35,2024-11-25,7629,Economy
2362,329,9,2024-08-17,7799,Economy
2363,967,41,2024-08-06,61034,Business
2364,387,6,2024-09-08,11048,Economy
2365,107,21,2024-10-14,54961,Business
2366,314,32,2024-05-27,11643,Economy
2367,852,3,2024-04-06,8031,Economy
2368,914,38,2024-10-19,13501,Economy
2369,322,48,2024-01-25,3773,Economy
2370,990,20,2024-07-16,8763,Economy
2371,988,35,2024-01-27,27368,Business
2372,521,24,2024-12-14,6514,Economy
2373,102,30,2024-04-05,14672,Economy
2374,328,5,2024-04-14,31097,Business
2375,585,41,2024-11-09,3741,Economy
2376,945,25,2024-04-15,7758,Economy
2377,5,16,2024-12-03,27207,Business
2378,400,15,2024-07-09,9866,Business
2379,160,10,2024-11-02,13186,Economy
2380,685,17,2024-08-04,30853,Business
2381,963,42,2024-05-19,5340,Business
2382,426,27,2024-07-12,28837,Business
2383,837,50,2024-09-06,5367,Business
2384,642,45,2024-07-21,14403,Economy
2385,786,29,2024-03-06,4155,Economy
2386,653,8,2024-02-29,11004,Economy
2387,69,12,2024-10-01,25937,Business
2388,967,48,2024-05-11,41330,Business
2389,550,19,2024-05-25,18220,Business
2390,780,8,2024-07-21,4417,Economy
2391,569,32,2024-04-12,11490,Economy
2392,37,31,2024-09-02,4825,Economy
2393,235,3,2024-07-17,4369,Economy
2394,781,45,2024-02-04,10142,Economy
2395,631,24,2024-08-12,10242,Economy
2396,612,50,2024-01-22,6447,Economy
2397,743,21,2024-01-23,5502,Economy
2398,350,17,2024-03-30,64559,Business
2399,206,42,2024-01-29,53811,Business
2400,157,19,2024-09-15,6690,Economy
2401,189,41,2024-04-09,61523,Business
2402,26,29,2024-02-05,12857,Economy
2403,542,19,2024-10-12,5348,Economy
2404,561,21,2024-01-30,14219,Economy
2405,67,27,2024-09-22,13134,Economy
2406,738,11,2024-06-13,9037,Business
2407,147,7,2024-12-16,3096,Economy
2408,391,1,2024-10-15,9349,Economy
2409,788,37,2024-03-02,13293,Economy
2410,37,37,2024-10-06,3324,Economy
2411,665,31,2024-10-19,41023,Business
2412,703,40,2024-07-17,35151,Business
2413,700,32,2024-11-09,49239,Business
2414,652,30,2024-09-02,10441,Economy
2415,550,24,2024-04-24,7699,Economy
2416,653,47,2024-03-30,37713,Business
2417,904,11,2024-07-07,10073,Economy
2418,825,20,2024-03-14,10535,Economy
2419,421,46,2024-10-04,9590,Economy
2420,129,41,2024-06-29,9648,Economy
2421,432,27,2024-08-23,62181,Business
2422,976,25,2024-08-25,48276,Business
2423,334,43,2024-07-23,14850,Economy
2424,543,14,2024-05-05,14675,Economy
2425,196,37,2024-04-09,64735,Business
2426,562,49,2024-07-28,44225,Business
2427,219,26,2024-03-13,18240,Business
2428,556,42,2024-08-19,58017,Business
2429,53,13,2024-04-21,24541,Business
2430,676,25,2024-09-21,27634,Business
2431,966,29,2024-01-13,9323,Economy
2432,582,43,2024-03-29,24428,Business
2433,657,26,2024-10-21,5468,Economy
2434,422,21,2024-08-27,5139,Economy
2435,781,32,2024-06-10,14078,Economy
2436,100,5,2024-02-13,3142,Economy
2437,943,4,2024-06-18,8133,Economy
2438,954,23,2024-04-13,6489,Economy
2439,315,5,2024-07-04,62538,Business
2440,487,22,2024-12-26,7747,Economy
2441,311,7,2024-10-14,5490,Economy
2442,168,27,2024-03-01,24746,Business
2443,576,36,2024-11-17,40861,Business
2444,707,16,2024-02-28,10289,Economy
2445,100,49,2024-01-21,9241,Economy
2446,485,25,2024-09-01,3326,Economy
2447,601,45,2024-07-04,27833,Business
2448,459,2,2024-09-08,48535,Business
2449,88,24,2024-02-05,5210,Economy
2450,640,20,2024-12-12,23593,Business
2451,114,43,2024-04-10,42318,Business
2452,729,6,2024-06-30,6091,Business
2453,637,38,2024-08-01,8983,Economy
2454,872,17,2024-04-08,7072,Business
2455,502,21,2024-03-26,13639,Economy
2456,245,45,2024-06-05,62842,Business
2457,444,22,2024-01-21,64042,Business
2458,676,6,2024-06-19,5140,Economy
2459,893,40,2024-01-06,7959,Economy
2460,390,13,2024-08-28,54907,Business
2461,37,45,2024-12-10,53170,Business
2462,344,24,2024-09-19,57371,Business
2463,725,22,2024-03-08,38286,Business
2464,566,13,2024-09-07,38953,Business
2465,86,29,2024-12-09,13915,Economy
2466,936,21,2024-09-17,3376,Economy
2467,831,9,2024-02-24,4219,Economy
2468,182,24,2024-02-03,12370,Economy
2469,821,16,2024-02-14,3158,Economy
2470,741,1,2024-06-23,5559,Economy
2471,597,41,2024-08-23,17871,Business
2472,628,8,2024-01-29,6268,Economy
2473,941,48,2024-02-11,4502,Economy
2474,736,6,2024-01-02,34549,Business
2475,216,4,2024-02-10,45996,Business
2476,641,34,2024-04-08,29860,Business
2477,726,32,2024-11-05,10687,Economy
2478,295,47,2024-12-12,10250,Economy
2479,190,33,2024-01-04,5881,Economy
